timestamp,handedness,gesture,lm0_wrist_x,lm0_wrist_y,lm0_wrist_z,lm1_thumb_cmc_x,lm1_thumb_cmc_y,lm1_thumb_cmc_z,lm2_thumb_mcp_x,lm2_thumb_mcp_y,lm2_thumb_mcp_z,lm3_thumb_ip_x,lm3_thumb_ip_y,lm3_thumb_ip_z,lm4_thumb_tip_x,lm4_thumb_tip_y,lm4_thumb_tip_z,lm5_index_mcp_x,lm5_index_mcp_y,lm5_index_mcp_z,lm6_index_pip_x,lm6_index_pip_y,lm6_index_pip_z,lm7_index_dip_x,lm7_index_dip_y,lm7_index_dip_z,lm8_index_tip_x,lm8_index_tip_y,lm8_index_tip_z,lm9_middle_mcp_x,lm9_middle_mcp_y,lm9_middle_mcp_z,lm10_middle_pip_x,lm10_middle_pip_y,lm10_middle_pip_z,lm11_middle_dip_x,lm11_middle_dip_y,lm11_middle_dip_z,lm12_middle_tip_x,lm12_middle_tip_y,lm12_middle_tip_z,lm13_ring_mcp_x,lm13_ring_mcp_y,lm13_ring_mcp_z,lm14_ring_pip_x,lm14_ring_pip_y,lm14_ring_pip_z,lm15_ring_dip_x,lm15_ring_dip_y,lm15_ring_dip_z,lm16_ring_tip_x,lm16_ring_tip_y,lm16_ring_tip_z,lm17_pinky_mcp_x,lm17_pinky_mcp_y,lm17_pinky_mcp_z,lm18_pinky_pip_x,lm18_pinky_pip_y,lm18_pinky_pip_z,lm19_pinky_dip_x,lm19_pinky_dip_y,lm19_pinky_dip_z,lm20_pinky_tip_x,lm20_pinky_tip_y,lm20_pinky_tip_z
1780386265.015,right,three_fingers,0.603480,0.661807,0.000000,0.614616,0.605019,0.006248,0.607965,0.559245,0.006120,0.592715,0.541750,0.004869,0.576880,0.537294,0.002151,0.610257,0.540502,-0.006501,0.611076,0.477457,-0.011080,0.610978,0.442356,-0.012452,0.611122,0.415350,-0.012523,0.593298,0.546294,-0.012587,0.586125,0.476751,-0.018066,0.582379,0.438475,-0.019651,0.579326,0.409620,-0.019503,0.576493,0.559078,-0.017326,0.560307,0.498492,-0.023006,0.552431,0.465925,-0.025815,0.546483,0.441189,-0.026652,0.562857,0.578088,-0.020738,0.556208,0.533121,-0.022912,0.561136,0.535325,-0.019100,0.566687,0.546183,-0.015438
1780386265.516,right,three_fingers,0.629691,0.665853,0.000000,0.642785,0.611030,0.007512,0.638855,0.567154,0.007780,0.625315,0.549567,0.006757,0.609531,0.544571,0.004217,0.639358,0.548422,-0.006118,0.642217,0.485435,-0.010061,0.643373,0.451606,-0.010291,0.644496,0.425467,-0.009493,0.622871,0.552924,-0.012788,0.619003,0.481580,-0.018883,0.616814,0.441934,-0.020029,0.615025,0.412165,-0.019112,0.606221,0.565154,-0.017966,0.592849,0.503249,-0.024470,0.586185,0.467324,-0.027403,0.581553,0.439998,-0.027709,0.592600,0.585211,-0.021552,0.587298,0.537248,-0.023794,0.591297,0.537051,-0.019837,0.596126,0.546645,-0.015849
1780386266.020,right,three_fingers,0.644097,0.670399,0.000000,0.657597,0.618295,0.006012,0.654954,0.571996,0.005611,0.641524,0.549333,0.004321,0.625936,0.540244,0.001747,0.658996,0.556041,-0.007875,0.661584,0.494101,-0.012350,0.661174,0.459977,-0.012921,0.660935,0.433448,-0.012472,0.642266,0.559263,-0.014067,0.638990,0.488376,-0.020713,0.636897,0.448517,-0.021952,0.635232,0.417856,-0.021231,0.624849,0.569254,-0.018815,0.611539,0.507409,-0.025510,0.604862,0.473523,-0.027749,0.600434,0.447722,-0.027748,0.610016,0.585978,-0.022183,0.603926,0.540538,-0.024864,0.606390,0.542164,-0.020863,0.609977,0.552346,-0.016888
1780386266.544,right,three_fingers,0.685109,0.654253,0.000000,0.696021,0.606776,0.008696,0.690010,0.564259,0.009761,0.674159,0.538514,0.009783,0.657692,0.526532,0.008948,0.698761,0.543171,-0.003494,0.698253,0.486710,-0.006391,0.699655,0.456407,-0.005906,0.701736,0.432236,-0.004862,0.685871,0.543613,-0.010277,0.683737,0.477452,-0.016489,0.684827,0.440142,-0.016876,0.687049,0.411316,-0.015176,0.670877,0.553021,-0.015608,0.654765,0.493748,-0.023249,0.647830,0.458772,-0.025591,0.644715,0.429759,-0.025199,0.656899,0.571643,-0.019152,0.648402,0.528593,-0.021576,0.649770,0.536063,-0.017044,0.653337,0.548581,-0.012821
1780386267.045,right,three_fingers,0.717888,0.558034,0.000000,0.703869,0.526662,0.000007,0.691424,0.493789,-0.003309,0.676397,0.477328,-0.006814,0.665631,0.465851,-0.010576,0.716390,0.452899,-0.007439,0.711050,0.401879,-0.012665,0.711369,0.371827,-0.014997,0.714045,0.347678,-0.016065,0.712555,0.455211,-0.011315,0.707251,0.394311,-0.020599,0.707657,0.356762,-0.024447,0.709976,0.326856,-0.025309,0.703983,0.463488,-0.014760,0.682243,0.412501,-0.026302,0.671314,0.385590,-0.030713,0.667651,0.361968,-0.031484,0.690958,0.478897,-0.017350,0.671989,0.447338,-0.024711,0.668648,0.465287,-0.022600,0.672161,0.486193,-0.019753
1780386267.555,right,three_fingers,0.751681,0.434549,0.000000,0.725075,0.408826,-0.005109,0.711224,0.375430,-0.011852,0.698969,0.355631,-0.019208,0.698752,0.340722,-0.026878,0.743758,0.309379,-0.006956,0.731526,0.266538,-0.014459,0.724311,0.240606,-0.020997,0.720601,0.220320,-0.025622,0.749083,0.312571,-0.011169,0.746134,0.255072,-0.018367,0.747194,0.218340,-0.023274,0.749583,0.186936,-0.026232,0.749233,0.324589,-0.016413,0.733005,0.272635,-0.025667,0.723766,0.240921,-0.031482,0.720776,0.214209,-0.034867,0.742053,0.342446,-0.021944,0.723771,0.310198,-0.029746,0.715049,0.315924,-0.030476,0.711690,0.326977,-0.030414
1780386268.089,right,three_fingers,0.767377,0.392178,0.000000,0.747825,0.371061,-0.012203,0.740498,0.330290,-0.017388,0.756409,0.298926,-0.021026,0.773792,0.279934,-0.024930,0.746338,0.264876,-0.009996,0.735273,0.220086,-0.015165,0.730926,0.190014,-0.019824,0.728387,0.162040,-0.024593,0.766714,0.257308,-0.011742,0.772113,0.199761,-0.016948,0.777296,0.165917,-0.022807,0.781767,0.137990,-0.027633,0.783153,0.267029,-0.015116,0.796704,0.215394,-0.026929,0.804417,0.181270,-0.037272,0.810939,0.152835,-0.044342,0.797449,0.288002,-0.018885,0.795567,0.255085,-0.031998,0.785083,0.269106,-0.035886,0.776010,0.289208,-0.038315
1780386268.614,right,three_fingers,0.795206,0.432004,0.000000,0.793126,0.411615,-0.022039,0.800612,0.368624,-0.027214,0.819245,0.330225,-0.028263,0.834420,0.305271,-0.028151,0.778907,0.309908,-0.011685,0.773466,0.252176,-0.014612,0.771388,0.219249,-0.017837,0.768849,0.191752,-0.020814,0.793822,0.301462,-0.005288,0.790169,0.240130,-0.007677,0.789783,0.205129,-0.013634,0.787655,0.175271,-0.018385,0.807888,0.306887,-0.001225,0.819238,0.255663,-0.009390,0.826192,0.223625,-0.020226,0.828050,0.194362,-0.027639,0.820488,0.321900,0.001492,0.832514,0.290996,-0.007916,0.835443,0.299552,-0.012358,0.834263,0.312128,-0.015034
1780386269.129,right,three_fingers,0.772614,0.439008,0.000000,0.756958,0.422644,-0.019847,0.754099,0.379460,-0.026599,0.774544,0.334292,-0.029917,0.793335,0.307343,-0.032704,0.734184,0.314934,-0.015320,0.718859,0.258906,-0.021249,0.712265,0.222586,-0.026080,0.706996,0.191977,-0.030237,0.753767,0.295109,-0.013160,0.747543,0.228091,-0.016776,0.746482,0.189962,-0.021885,0.743488,0.157690,-0.026257,0.772382,0.293076,-0.013335,0.781705,0.228419,-0.023262,0.788225,0.189471,-0.033101,0.790368,0.154413,-0.040161,0.789985,0.306111,-0.014695,0.794446,0.264699,-0.026009,0.794948,0.277196,-0.028701,0.792635,0.294915,-0.030297
1780386269.646,right,three_fingers,0.620608,0.454677,0.000000,0.593266,0.459454,-0.015826,0.570283,0.424237,-0.021732,0.582366,0.375879,-0.025528,0.597526,0.342295,-0.030400,0.546457,0.342969,-0.013959,0.517145,0.304433,-0.021367,0.498524,0.273810,-0.027731,0.484400,0.245057,-0.033787,0.565009,0.309897,-0.015564,0.548596,0.239919,-0.020640,0.541739,0.194693,-0.026852,0.536441,0.157617,-0.031967,0.586188,0.301789,-0.019317,0.580100,0.231258,-0.031600,0.576485,0.188716,-0.044168,0.573520,0.150851,-0.053456,0.610116,0.311120,-0.023898,0.603607,0.296036,-0.040331,0.604632,0.328018,-0.046100,0.608101,0.358095,-0.049501
